"","airline","source_city","departure_time","stops","arrival_time","destination_city","class","duration","days_left","price"
"148341","1","4","0","1","5","1","1","34.58","5","14188"
"148517","1","4","0","1","5","1","1","34.58","7","15133"
"148592","1","4","0","1","5","1","1","34.58","8","13873"
"148748","1","4","0","1","5","1","1","34.58","10","13873"
"148962","1","4","0","1","5","1","1","34.58","12","13873"
"149159","1","4","0","1","5","1","1","34.58","14","14451"
"149250","1","4","0","1","5","1","1","34.58","15","13303"
"149421","1","4","0","1","5","1","1","34.58","17","7543"
"150131","1","4","0","1","5","1","1","34.58","24","6913"
"260989","1","0","1","1","2","1","0","34.58","44","51114"
"58235","1","5","1","1","2","0","1","34.5","31","7766"
"71070","1","5","1","0","2","3","1","34.5","7","11639"
"72061","1","5","1","0","2","3","1","34.5","14","10747"
"72356","1","5","1","0","2","3","1","34.5","16","8063"
"73127","1","5","1","0","2","3","1","34.5","21","8063"
"110294","5","0","1","0","2","3","1","34.5","7","16098"
"158695","1","3","4","1","5","5","1","34.5","3","13173"
"197533","1","1","1","0","2","0","1","34.5","46","7325"
"295740","1","1","1","1","2","0","0","34.5","46","54986"
"158809","1","3","0","0","5","5","1","34.42","4","10967"
"180616","1","1","0","1","5","2","1","34.42","3","13968"
"180709","1","1","0","1","5","2","1","34.42","4","13968"
"283029","5","3","4","0","5","4","0","34.42","2","64733"
"94112","1","0","4","0","5","5","1","34.33","1","20827"
"94657","1","0","4","0","5","5","1","34.33","5","13162"
"94815","1","0","4","0","5","5","1","34.33","6","13477"
"95129","1","0","4","0","5","5","1","34.33","8","13162"
"95439","1","0","4","0","5","5","1","34.33","10","13740"
"95824","1","0","4","0","5","5","1","34.33","12","13162"
"96211","1","0","4","0","5","5","1","34.33","14","14370"
"119232","5","0","0","1","5","1","1","34.33","44","7229"
"119245","5","0","0","1","5","1","1","34.33","44","9847"
"127610","1","4","4","1","5","5","1","34.33","2","12939"
"259120","5","0","0","1","5","1","0","34.33","5","59106"
"259196","5","0","0","1","5","1","0","34.33","7","66778"
"259264","5","0","0","1","5","1","0","34.33","9","59106"
"259375","5","0","0","1","5","1","0","34.33","12","63362"
"259445","5","0","0","1","5","1","0","34.33","14","63362"
"259524","5","0","0","1","5","1","0","34.33","16","59106"
"259551","5","0","0","1","5","1","0","34.33","16","67842"
"259603","5","0","0","1","5","1","0","34.33","17","67842"
"259710","5","0","0","1","5","1","0","34.33","19","63362"
"259812","5","0","0","1","5","1","0","34.33","21","63362"
"259891","5","0","0","1","5","1","0","34.33","23","59106"
"259968","5","0","0","1","5","1","0","34.33","24","67842"
"260047","5","0","0","1","5","1","0","34.33","26","59106"
"260151","5","0","0","1","5","1","0","34.33","28","59106"
"260255","5","0","0","1","5","1","0","34.33","30","59106"
"260282","5","0","0","1","5","1","0","34.33","30","63362"
"260334","5","0","0","1","5","1","0","34.33","31","63362"
"260413","5","0","0","1","5","1","0","34.33","33","59106"
"260543","5","0","0","1","5","1","0","34.33","35","75514"
"260646","5","0","0","1","5","1","0","34.33","37","66778"
"260648","5","0","0","1","5","1","0","34.33","37","71258"
"260700","5","0","0","1","5","1","0","34.33","38","63362"
"260782","5","0","0","1","5","1","0","34.33","40","59106"
"260886","5","0","0","1","5","1","0","34.33","42","59106"
"260994","5","0","0","1","5","1","0","34.33","44","59106"
"261154","5","0","0","1","5","1","0","34.33","47","59106"
"264002","1","4","4","0","5","5","0","34.33","2","66526"
"70429","1","5","4","0","5","3","1","34.25","2","10777"
"70447","1","5","4","0","5","3","1","34.25","2","11701"
"187799","1","1","1","0","2","5","1","34.25","4","13616"
"188047","1","1","1","0","2","5","1","34.25","6","16042"
"188160","1","1","1","0","2","5","1","34.25","7","13616"
"188666","1","1","1","0","2","5","1","34.25","11","14246"
"189094","1","1","1","0","2","5","1","34.25","14","14194"
"189640","1","1","1","0","2","5","1","34.25","18","8048"
"204186","1","1","0","1","5","3","1","34.25","19","11686"
"204735","1","1","0","1","5","3","1","34.25","26","9271"
"205005","1","1","0","1","5","3","1","34.25","30","9691"
"205281","1","1","0","1","5","3","1","34.25","33","9691"
"205639","1","1","0","1","5","3","1","34.25","37","9691"
"205911","1","1","0","1","5","3","1","34.25","40","9271"
"102967","1","0","4","1","2","4","1","34.17","3","14034"
"103603","1","0","4","1","2","4","1","34.17","8","14034"
"104030","1","0","4","1","2","4","1","34.17","11","14034"
"104464","1","0","4","1","2","4","1","34.17","14","13719"
"109864","5","0","0","1","5","3","1","34.17","3","15804"
"111990","5","0","0","1","5","3","1","34.17","21","10427"
"112247","5","0","0","1","5","3","1","34.17","23","10427"
"112621","5","0","0","1","5","3","1","34.17","26","8140"
"112870","5","0","0","1","5","3","1","34.17","28","8440"
"113510","5","0","0","1","5","3","1","34.17","33","8583"
"114398","5","0","0","1","5","3","1","34.17","40","8140"
"127728","1","4","4","1","2","5","1","34.17","3","15719"
"198006","1","1","4","1","5","4","1","34.17","4","15695"
"198179","1","1","4","1","5","4","1","34.17","6","15065"
"198360","1","1","4","1","5","4","1","34.17","8","13564"
"198999","1","1","4","1","5","4","1","34.17","14","13564"
"62284","1","5","4","0","5","4","1","34.08","6","12007"
"62460","1","5","4","0","5","4","1","34.08","7","12637"
"62615","1","5","4","0","5","4","1","34.08","8","12007"
"62769","1","5","4","0","5","4","1","34.08","9","12007"
"62954","1","5","4","0","5","4","1","34.08","10","12007"
"63168","1","5","4","0","5","4","1","34.08","11","12007"
"63543","1","5","4","0","5","4","1","34.08","13","12007"
"63710","1","5","4","0","5","4","1","34.08","14","12007"
"63896","1","5","4","1","5","4","1","34.08","15","12007"
"119755","5","4","4","0","5","2","1","34.08","1","19201"
"119860","5","4","4","0","5","2","1","34.08","2","17996"
"142742","1","4","0","0","5","3","1","34.08","4","11175"
"143506","1","4","0","0","5","3","1","34.08","11","11175"
"148241","1","4","0","1","5","1","1","34.08","4","12792"
"149486","1","4","0","0","5","1","1","34.08","18","4969"
"149696","1","4","0","0","5","1","1","34.08","20","4969"
"180721","5","1","4","0","2","2","1","34.08","4","15542"
"273437","1","4","0","0","5","1","0","34.08","20","55983"
"274075","1","4","0","0","5","1","0","34.08","34","55983"
"193900","1","1","4","0","2","0","1","34","2","29928"
"193994","1","1","4","0","2","0","1","34","4","14231"
"194213","1","1","4","1","2","0","1","34","7","12813"
"194339","1","1","4","0","2","0","1","34","9","12813"
"194507","1","1","4","0","2","0","1","34","11","12813"
"194728","1","1","4","1","2","0","1","34","14","12813"
"194872","1","1","4","0","2","0","1","34","16","7689"
"195063","1","1","4","0","2","0","1","34","18","7689"
"195067","1","1","4","0","2","0","1","34","18","8004"
"195296","1","1","4","0","2","0","1","34","21","5012"
"195911","1","1","4","0","2","0","1","34","28","5012"
"196527","1","1","4","0","2","0","1","34","35","5642"
"197135","1","1","4","0","2","0","1","34","42","5012"
"197493","1","1","4","0","2","0","1","34","46","5012"
"197828","5","1","4","1","5","4","1","34","2","16835"
"295952","5","1","4","0","5","4","0","34","2","68963"
"128086","1","4","0","1","5","5","1","33.92","6","11323"
"129202","1","4","0","1","5","5","1","33.92","13","11323"
"130082","1","4","0","0","5","5","1","33.92","18","6786"
"130443","1","4","0","0","5","5","1","33.92","20","6786"
"131338","1","4","0","0","5","5","1","33.92","25","6786"
"131693","1","4","0","0","5","5","1","33.92","27","6786"
"132596","1","4","0","0","5","5","1","33.92","32","6786"
"132953","1","4","0","0","5","5","1","33.92","34","6786"
"133846","1","4","0","0","5","5","1","33.92","39","6786"
"134199","1","4","0","0","5","5","1","33.92","41","6786"
"159446","1","3","1","0","2","5","1","33.92","9","13341"
"180943","1","1","1","0","2","2","1","33.92","6","13089"
"181068","1","1","1","0","2","2","1","33.92","7","13929"
"181419","1","1","1","0","2","2","1","33.92","10","13089"
"181904","1","1","1","0","2","2","1","33.92","13","13509"
"182064","1","1","1","1","2","2","1","33.92","14","14349"
"182503","1","1","1","0","2","2","1","33.92","17","8650"
"182792","1","1","1","0","2","2","1","33.92","19","7161"
"182958","1","1","1","0","2","2","1","33.92","20","6466"
"183122","1","1","1","0","2","2","1","33.92","21","6886"
"183448","1","1","1","0","2","2","1","33.92","23","8767"
"183905","1","1","1","0","2","2","1","33.92","26","6466"
"184071","1","1","1","0","2","2","1","33.92","27","6466"
"184535","1","1","1","0","2","2","1","33.92","30","7161"
"184697","1","1","1","0","2","2","1","33.92","31","6741"
"185024","1","1","1","0","2","2","1","33.92","33","6886"
"185176","1","1","1","0","2","2","1","33.92","34","6466"
"185348","1","1","1","0","2","2","1","33.92","35","6741"
"185664","1","1","1","0","2","2","1","33.92","37","8072"
"186137","1","1","1","0","2","2","1","33.92","40","6466"
"186305","1","1","1","0","2","2","1","33.92","41","6466"
"186468","1","1","1","0","2","2","1","33.92","42","6886"
"193925","1","1","1","1","2","0","1","33.92","3","14706"
"56718","1","5","4","0","2","0","1","33.83","23","6544"
"58033","1","5","4","0","2","0","1","33.83","30","6544"
"77594","1","5","4","1","2","1","1","33.83","3","18398"
"84595","5","0","1","0","2","2","1","33.83","4","13121"
"84602","5","0","1","0","2","2","1","33.83","4","13613"
"84760","5","0","1","0","2","2","1","33.83","5","12286"
"84962","5","0","1","0","2","2","1","33.83","6","13121"
"85303","5","0","1","0","2","2","1","33.83","8","13961"
"85888","5","0","1","0","2","2","1","33.83","11","12339"
"166216","1","3","4","1","2","0","1","33.83","9","12499"
"182485","5","1","1","0","2","2","1","33.83","17","7849"
"182645","5","1","1","0","2","2","1","33.83","18","7597"
"183125","5","1","1","0","2","2","1","33.83","21","7476"
"183270","5","1","1","0","2","2","1","33.83","22","7476"
"183433","5","1","1","0","2","2","1","33.83","23","7476"
"183575","5","1","1","0","2","2","1","33.83","24","7476"
"183738","5","1","1","0","2","2","1","33.83","25","7476"
"184073","5","1","1","0","2","2","1","33.83","27","7476"
"184219","5","1","1","0","2","2","1","33.83","28","7476"
"184367","5","1","1","0","2","2","1","33.83","29","7476"
"184534","5","1","1","0","2","2","1","33.83","30","7476"
"184862","5","1","1","0","2","2","1","33.83","32","7476"
"185501","5","1","1","0","2","2","1","33.83","36","7476"
"185979","5","1","1","0","2","2","1","33.83","39","7476"
"198572","5","1","4","0","2","4","1","33.83","10","21317"
"198683","5","1","4","0","2","4","1","33.83","11","17177"
"198790","5","1","4","0","2","4","1","33.83","12","17177"
"198906","5","1","4","0","2","4","1","33.83","13","17355"
"199019","5","1","4","0","2","4","1","33.83","14","17177"
"199127","5","1","4","0","2","4","1","33.83","15","19668"
"199236","5","1","4","0","2","4","1","33.83","16","17522"
"199349","5","1","4","0","2","4","1","33.83","17","14702"
"199461","5","1","4","0","2","4","1","33.83","18","15017"
"199573","5","1","4","0","2","4","1","33.83","19","16787"
"199685","5","1","4","0","2","4","1","33.83","20","15002"
"199797","5","1","4","0","2","4","1","33.83","21","14702"
"199908","5","1","4","0","2","4","1","33.83","22","16787"
"200019","5","1","4","0","2","4","1","33.83","23","17522"
"200128","5","1","4","0","2","4","1","33.83","24","15317"
"200238","5","1","4","0","2","4","1","33.83","25","14702"
"200357","5","1","4","0","2","4","1","33.83","26","14702"
"200466","5","1","4","0","2","4","1","33.83","27","14702"
"200578","5","1","4","0","2","4","1","33.83","28","16487"
"200689","5","1","4","0","2","4","1","33.83","30","17522"
"200806","5","1","4","0","2","4","1","33.83","31","14702"
"200917","5","1","4","0","2","4","1","33.83","32","14702"
"201031","5","1","4","0","2","4","1","33.83","33","14702"
"201140","5","1","4","0","2","4","1","33.83","34","15842"
"201253","5","1","4","0","2","4","1","33.83","36","15542"
"201362","5","1","4","0","2","4","1","33.83","37","17222"
"201587","5","1","4","0","2","4","1","33.83","39","14702"
"201706","5","1","4","0","2","4","1","33.83","40","15017"
"201817","5","1","4","0","2","4","1","33.83","41","14702"
"201931","5","1","4","0","2","4","1","33.83","42","14702"
"202043","5","1","4","0","2","4","1","33.83","43","15017"
"202157","5","1","4","0","2","4","1","33.83","44","17222"
"202258","5","1","4","0","2","4","1","33.83","45","14702"
"202358","5","1","4","0","2","4","1","33.83","46","14702"
"202461","5","1","4","0","2","4","1","33.83","47","14702"
"202556","5","1","4","0","2","4","1","33.83","48","14702"
"202654","5","1","4","0","2","4","1","33.83","49","15017"
"36031","5","2","0","1","5","1","1","33.75","7","13918"
"36755","5","2","0","1","5","1","1","33.75","12","13866"
"37090","5","2","0","1","5","1","1","33.75","14","11957"
"37950","5","2","0","1","5","1","1","33.75","19","9206"
"38275","5","2","0","1","5","1","1","33.75","21","7652"
"38461","5","2","0","1","5","1","1","33.75","22","9206"
"38802","5","2","0","1","5","1","1","33.75","24","9521"
"38966","5","2","0","1","5","1","1","33.75","25","7333"
"39137","5","2","0","1","5","1","1","33.75","26","6692"
"39312","5","2","0","1","5","1","1","33.75","27","6692"
"39469","5","2","0","1","5","1","1","33.75","28","6692"
"39642","5","2","0","1","5","1","1","33.75","29","6692"
"39991","5","2","0","1","5","1","1","33.75","31","7767"
"40170","5","2","0","1","5","1","1","33.75","32","6692"
"40348","5","2","0","1","5","1","1","33.75","33","7333"
"40519","5","2","0","1","5","1","1","33.75","34","6692"
"40677","5","2","0","1","5","1","1","33.75","35","6692"
"40854","5","2","0","1","5","1","1","33.75","36","6692"
"41194","5","2","0","1","5","1","1","33.75","38","7767"
"41376","5","2","0","1","5","1","1","33.75","39","6692"
"41551","5","2","0","1","5","1","1","33.75","40","6692"
"41733","5","2","0","1","5","1","1","33.75","41","6692"
"41895","5","2","0","1","5","1","1","33.75","42","6692"
"42068","5","2","0","1","5","1","1","33.75","43","6692"
"42263","5","2","0","1","5","1","1","33.75","44","9206"
"42398","5","2","0","1","5","1","1","33.75","45","6692"
"42557","5","2","0","1","5","1","1","33.75","46","6812"
"42705","5","2","0","1","5","1","1","33.75","47","6692"
"42856","5","2","0","1","5","1","1","33.75","48","6692"
"43012","5","2","0","1","5","1","1","33.75","49","7662"
"148586","1","4","0","1","5","1","1","33.75","8","12867"
"148745","1","4","0","1","5","1","1","33.75","10","13497"
"149056","1","4","0","1","5","1","1","33.75","13","12867"
"193825","1","1","4","0","2","5","1","33.75","49","5320"
"193997","5","1","4","0","2","0","1","33.75","4","14642"
"194272","5","1","4","0","2","0","1","33.75","8","12276"
"194422","5","1","4","0","2","0","1","33.75","10","13258"
"194500","5","1","4","0","2","0","1","33.75","11","12276"
"194578","5","1","4","0","2","0","1","33.75","12","12276"
"194648","5","1","4","0","2","0","1","33.75","13","12411"
"194720","5","1","4","0","2","0","1","33.75","14","12276"
"194869","5","1","4","0","2","0","1","33.75","16","7341"
"102795","1","0","4","0","5","4","1","33.67","1","14330"
"142591","1","4","4","0","2","3","1","33.67","2","15165"
"148444","5","4","4","1","2","1","1","33.67","6","20799"
"148446","5","4","4","1","2","1","1","33.67","6","21335"
"148530","5","4","4","1","2","1","1","33.67","7","22815"
"148620","5","4","4","1","2","1","1","33.67","8","21744"
"148623","5","4","4","1","2","1","1","33.67","8","25179"
"148975","5","4","4","1","2","1","1","33.67","12","17961"
"148980","5","4","4","1","2","1","1","33.67","12","21923"
"149082","5","4","4","1","2","1","1","33.67","13","20799"
"149174","5","4","4","1","2","1","1","33.67","14","20799"
"149265","5","4","4","1","2","1","1","33.67","15","16552"
"149268","5","4","4","1","2","1","1","33.67","15","20471"
"149362","5","4","4","1","2","1","1","33.67","16","19145"
"149364","5","4","4","1","2","1","1","33.67","16","21626"
"149454","5","4","4","1","2","1","1","33.67","17","19040"
"149457","5","4","4","1","2","1","1","33.67","17","22046"
"149561","5","4","4","1","2","1","1","33.67","18","16065"
"149564","5","4","4","1","2","1","1","33.67","18","19841"
"149666","5","4","4","1","2","1","1","33.67","19","15374"
"149669","5","4","4","1","2","1","1","33.67","19","19316"
"149767","5","4","4","1","2","1","1","33.67","20","15689"
"149770","5","4","4","1","2","1","1","33.67","20","17150"
"149864","5","4","4","1","2","1","1","33.67","21","18740"
"149867","5","4","4","1","2","1","1","33.67","21","21345"
"149970","5","4","4","1","2","1","1","33.67","22","16552"
"149973","5","4","4","1","2","1","1","33.67","22","18305"
